prompt_atual	consumer	consumer_count	layer	prompt_hash	consumer_hash	metadata_count	prompt_role	consumer_role	shared_claim_candidates	class	proposed_owner_prompt	proposed_nucleus	decision	evidence
00_nucleo/prompts/infra/package_downloader.md	03_infra/src/package_downloader.rs	2	03_infra	0b887d9c	22057f95	0	porta L1 e adapter HTTP L3 no mesmo contrato	Implementação HTTP do download de pacotes `@preview`, seguindo o	semântica da porta, erros e integridade do download	A	00_nucleo/prompts/infra/package_downloader.md	00_nucleo/prompts/_nuclei/package-downloader-port-contract.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/infra/package_downloader.md:16;00_nucleo/prompts/infra/package_downloader.md:59;03_infra/src/package_downloader.rs:1;03_infra/src/package_downloader.rs:36
00_nucleo/prompts/entities/f_fronteira_e1.md	01_core/src/entities/element_registry.rs	5	01_core	07202ee6	0b151b49	1	owner principal DynElement com registry e elementos demonstradores	Lote F-1 (P334) — **registro de elementos dinâmicos** (ADR-0106; L0	invariantes da extensão dinâmica E1 e lifecycle de DynElement	B	00_nucleo/prompts/entities/element_registry.md	00_nucleo/prompts/_nuclei/dynamic-element-extension-boundary.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/entities/f_fronteira_e1.md:41;00_nucleo/prompts/entities/f_fronteira_e1.md:65;01_core/src/entities/element_registry.rs:1;01_core/src/entities/element_registry.rs:37
00_nucleo/prompts/entities/f_fronteira_e1.md	01_core/src/entities/elements/dynamic.rs	5	01_core	07202ee6	c54d909a	1	owner principal DynElement com registry e elementos demonstradores	Lote F-1 (P334) — a **fronteira de extensão E1** (ADR-0106).	invariantes da extensão dinâmica E1 e lifecycle de DynElement	B	00_nucleo/prompts/entities/f_fronteira_e1.md	00_nucleo/prompts/_nuclei/dynamic-element-extension-boundary.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/entities/f_fronteira_e1.md:41;00_nucleo/prompts/entities/f_fronteira_e1.md:65;01_core/src/entities/elements/dynamic.rs:1;01_core/src/entities/elements/dynamic.rs:45
00_nucleo/prompts/entities/f_fronteira_e1.md	01_core/src/entities/elements/emph.rs	5	01_core	07202ee6	c3783c05	1	owner principal DynElement com registry e elementos demonstradores	**F-5b fatia 1 (P371, `f_fronteira_e1.md` §3a.12)** — `emph` (`_italic_`) como	invariantes da extensão dinâmica E1 e lifecycle de DynElement	B	00_nucleo/prompts/entities/elements/emph.md	00_nucleo/prompts/_nuclei/dynamic-element-extension-boundary.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/entities/f_fronteira_e1.md:41;00_nucleo/prompts/entities/f_fronteira_e1.md:65;01_core/src/entities/elements/emph.rs:1;01_core/src/entities/elements/emph.rs:22
00_nucleo/prompts/entities/f_fronteira_e1.md	01_core/src/entities/elements/strong.rs	5	01_core	07202ee6	8b160586	1	owner principal DynElement com registry e elementos demonstradores	**F-5b fatia 1 (P371, `f_fronteira_e1.md` §3a.12)** — `strong` (`*bold*`) como	invariantes da extensão dinâmica E1 e lifecycle de DynElement	B	00_nucleo/prompts/entities/elements/strong.md	00_nucleo/prompts/_nuclei/dynamic-element-extension-boundary.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/entities/f_fronteira_e1.md:41;00_nucleo/prompts/entities/f_fronteira_e1.md:65;01_core/src/entities/elements/strong.rs:1;01_core/src/entities/elements/strong.rs:25
00_nucleo/prompts/entities/f_fronteira_e1.md	01_core/src/entities/elements/test_callout.rs	5	01_core	07202ee6	b7b63e64	1	owner principal DynElement com registry e elementos demonstradores	Lote F-1 (P334) — **fixture** do elemento de utilizador `callout`	invariantes da extensão dinâmica E1 e lifecycle de DynElement	B	00_nucleo/prompts/entities/elements/test_callout.md	00_nucleo/prompts/_nuclei/dynamic-element-extension-boundary.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/entities/f_fronteira_e1.md:41;00_nucleo/prompts/entities/f_fronteira_e1.md:65;01_core/src/entities/elements/test_callout.rs:1;01_core/src/entities/elements/test_callout.rs:26
00_nucleo/prompts/testing/math_oracle.md	01_core/src/testing/math_oracle.rs	2	01_core	7edd1cbc	65c64f45	1	módulo oráculo e hub de testes	**P969** — oráculo de fórmulas de posição do vanilla: transcrições	sem claim comum que justifique Núcleo	A	00_nucleo/prompts/testing/math_oracle.md	-	individualize_owner	00_nucleo/prompts/testing/math_oracle.md:6;00_nucleo/prompts/testing/math_oracle.md:51;01_core/src/testing/math_oracle.rs:1;01_core/src/testing/math_oracle.rs:27
00_nucleo/prompts/testing/math_oracle.md	01_core/src/testing/mod.rs	2	01_core	7edd1cbc	b9cb23ff	1	módulo oráculo e hub de testes	Oráculo de fórmulas de posição do vanilla (P969) — módulo de	sem claim comum que justifique Núcleo	A	00_nucleo/prompts/testing/mod.md	-	individualize_owner	00_nucleo/prompts/testing/math_oracle.md:6;00_nucleo/prompts/testing/math_oracle.md:51;01_core/src/testing/mod.rs:1;01_core/src/testing/mod.rs:11
00_nucleo/prompts/shell/cli.md	02_shell/build.rs	2	02_shell	4ec58e1f	8cbf4ebb	1	CLI runtime e build script de versão	Build script — captura o commit HEAD do git em tempo de build para	identidade da versão e commit incorporado no build	A	00_nucleo/prompts/shell/build.md	00_nucleo/prompts/_nuclei/cli-build-version-identity.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/shell/cli.md:40;00_nucleo/prompts/shell/cli.md:79;02_shell/build.rs:1;02_shell/build.rs:20
00_nucleo/prompts/shell/cli.md	02_shell/src/cli.rs	2	02_shell	4ec58e1f	00d53433	1	CLI runtime e build script de versão	CLI do compilador cristalino (Passo 117, ADR-0049).	identidade da versão e commit incorporado no build	A	00_nucleo/prompts/shell/cli.md	00_nucleo/prompts/_nuclei/cli-build-version-identity.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/shell/cli.md:40;00_nucleo/prompts/shell/cli.md:79;02_shell/src/cli.rs:1;02_shell/src/cli.rs:38
00_nucleo/prompts/shell/info.md	02_shell/src/info.rs	2	02_shell	92a7d32a	d2942c4d	1	formatação L2 e snapshot ambiental L3	owner de info.rs	projeção estável do snapshot runtime para info público	A	00_nucleo/prompts/shell/info.md	00_nucleo/prompts/_nuclei/runtime-info-projection.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/shell/info.md:20;00_nucleo/prompts/shell/info.md:48;02_shell/src/info.rs:1;02_shell/src/info.rs:12
00_nucleo/prompts/shell/info.md	03_infra/src/runtime_info.rs	2	03_infra	92a7d32a	16249cb6	1	formatação L2 e snapshot ambiental L3	owner de runtime_info.rs	projeção estável do snapshot runtime para info público	A	00_nucleo/prompts/infra/runtime_info.md	00_nucleo/prompts/_nuclei/runtime-info-projection.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/shell/info.md:20;00_nucleo/prompts/shell/info.md:48;03_infra/src/runtime_info.rs:1;03_infra/src/runtime_info.rs:9
00_nucleo/prompts/infra/export/builder.md	03_infra/src/export/bitmap_glyphs.rs	2	03_infra	908d63d7	4665b640	0	PdfBuilder e coletor de glifos bitmap	**P941** — Glifos bitmap (CBDT/CBLC) como imagens XObject, não fonte embutida.	deduplicação e embedding de glifo bitmap como XObject	A	00_nucleo/prompts/infra/export/bitmap_glyphs.md	00_nucleo/prompts/_nuclei/pdf-bitmap-glyph-embedding.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/infra/export/builder.md:222;00_nucleo/prompts/infra/export/builder.md:394;03_infra/src/export/bitmap_glyphs.rs:1;03_infra/src/export/bitmap_glyphs.rs:18
00_nucleo/prompts/infra/export/builder.md	03_infra/src/export/builder.rs	2	03_infra	908d63d7	0327af88	0	PdfBuilder e coletor de glifos bitmap	`PdfBuilder` — orquestrador L3 que constrói o ficheiro PDF	deduplicação e embedding de glifo bitmap como XObject	A	00_nucleo/prompts/infra/export/builder.md	00_nucleo/prompts/_nuclei/pdf-bitmap-glyph-embedding.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/infra/export/builder.md:222;00_nucleo/prompts/infra/export/builder.md:394;03_infra/src/export/builder.rs:1;03_infra/src/export/builder.rs:20
00_nucleo/prompts/infra/shaper.md	03_infra/src/fallback_fonts.rs	2	03_infra	13be1ba1	055c3453	0	shaper e catálogo de fallback	**P555** — listas de fallback de fonte divididas por classe visual	seleção de fallback por cobertura, classe e modo matemático	A	00_nucleo/prompts/infra/fallback_fonts.md	00_nucleo/prompts/_nuclei/font-fallback-selection.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/infra/shaper.md:76;00_nucleo/prompts/infra/shaper.md:235;03_infra/src/fallback_fonts.rs:1;03_infra/src/fallback_fonts.rs:23
00_nucleo/prompts/infra/shaper.md	03_infra/src/shaper.rs	2	03_infra	13be1ba1	de355de7	0	shaper e catálogo de fallback	**P482** — Post-processing shaping pass (Trilha 5 Fase 1).	seleção de fallback por cobertura, classe e modo matemático	A	00_nucleo/prompts/infra/shaper.md	00_nucleo/prompts/_nuclei/font-fallback-selection.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/infra/shaper.md:76;00_nucleo/prompts/infra/shaper.md:235;03_infra/src/shaper.rs:1;03_infra/src/shaper.rs:53
00_nucleo/prompts/infra.md	03_infra/src/integration_tests.rs	2	03_infra	5626f2b7	841aa746	1	hub da crate e testes de integração	owner de integration_tests.rs	sem claim comum necessária	A	00_nucleo/prompts/infra/integration_tests.md	-	individualize_owner	00_nucleo/prompts/infra.md:1;00_nucleo/prompts/infra.md:8;03_infra/src/integration_tests.rs:1;03_infra/src/integration_tests.rs:14
00_nucleo/prompts/infra.md	03_infra/src/lib.rs	2	03_infra	5626f2b7	4cc717a7	1	hub da crate e testes de integração	owner de lib.rs	sem claim comum necessária	A	00_nucleo/prompts/infra.md	-	individualize_owner	00_nucleo/prompts/infra.md:1;00_nucleo/prompts/infra.md:8;03_infra/src/lib.rs:1;03_infra/src/lib.rs:9
00_nucleo/prompts/wiring.md	04_wiring/src/main.rs	3	04_wiring	8f480a98	f7f446e5	1	entrypoint e duas suítes de integração	CLI mínima do compilador cristalino — composição thin.	observáveis do pipeline CLI apenas para main e testes CLI	A	00_nucleo/prompts/wiring.md	00_nucleo/prompts/_nuclei/cli-wiring-observables.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/wiring.md:27;00_nucleo/prompts/wiring.md:69;04_wiring/src/main.rs:1;04_wiring/src/main.rs:34
00_nucleo/prompts/wiring.md	04_wiring/tests/cli.rs	3	04_wiring	8f480a98	62a83a1f	1	entrypoint e duas suítes de integração	Integration tests para o binário `typst` (Passo 114).	observáveis do pipeline CLI apenas para main e testes CLI	A	00_nucleo/prompts/wiring/tests/cli.md	00_nucleo/prompts/_nuclei/cli-wiring-observables.toml	individualize_owner;audit_nucleus_candidate	00_nucleo/prompts/wiring.md:27;00_nucleo/prompts/wiring.md:69;04_wiring/tests/cli.rs:1;04_wiring/tests/cli.rs:35
00_nucleo/prompts/wiring.md	04_wiring/tests/crystalline_lint.rs	3	04_wiring	8f480a98	85073c87	1	entrypoint e duas suítes de integração	Integration tests para whitelist type-level do `crystalline-lint` (P440).	observáveis do pipeline CLI apenas para main e testes CLI	A	00_nucleo/prompts/wiring/tests/crystalline_lint.md	-	individualize_owner	00_nucleo/prompts/wiring.md:27;00_nucleo/prompts/wiring.md:69;04_wiring/tests/crystalline_lint.rs:1;04_wiring/tests/crystalline_lint.rs:20
