pair	scenario	t	system	argv	binary_sha256	exit_status	stdout_sha256	stderr_sha256
Linear/Oklch	seam-reverse	0.999999000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.linear((rgb(255,80,120),0%),(rgb(230,0,140),100%),space:color.oklch,angle:0deg)).sample(99.999900000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	c2d00cdcc9f3a80ecea46b706366801cf312dca77ea2c2dcced3d9e8ec460355	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Linear/Oklch	seam-reverse	0.999999000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.linear((rgb(255,80,120),0%),(rgb(230,0,140),100%),space:color.oklch,angle:0deg)).sample(99.999900000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	c15a5e4ffdaa88938c1bf97798cff8d1a059d14e93bcceb615664e07d25ffb2e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Linear/Oklch	seam-reverse	1.000000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.linear((rgb(255,80,120),0%),(rgb(230,0,140),100%),space:color.oklch,angle:0deg)).sample(100.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	c69dd0a53a158b9efc82cfb87a0850dd413855882eb153cc278f7e2100dee303	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Linear/Oklch	seam-reverse	1.000000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.linear((rgb(255,80,120),0%),(rgb(230,0,140),100%),space:color.oklch,angle:0deg)).sample(100.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	2fc9fc4e0b6fe0e0ef56dcdc03fd9735547e1aa5da942c34641ecfa3709a1e01	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.000000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	657e43b3e2bf0e88a0fbbb5ba73714cde3eba7a2b8afcf8e5052c16975303082	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.000000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	657e43b3e2bf0e88a0fbbb5ba73714cde3eba7a2b8afcf8e5052c16975303082	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.000001000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000100000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	657e43b3e2bf0e88a0fbbb5ba73714cde3eba7a2b8afcf8e5052c16975303082	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.000001000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000100000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	657e43b3e2bf0e88a0fbbb5ba73714cde3eba7a2b8afcf8e5052c16975303082	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.250000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(25.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	b0872b4a586bc7769f9419cde24a0441d50874a2846a022167b63d4a1ae5fb68	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.250000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(25.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	b0872b4a586bc7769f9419cde24a0441d50874a2846a022167b63d4a1ae5fb68	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.500000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(50.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	913bd3feaed31e95e9b0176426028a65111248d459b64f47e6e56c0a842082bd	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.500000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(50.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	913bd3feaed31e95e9b0176426028a65111248d459b64f47e6e56c0a842082bd	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.750000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(75.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	baca2f477722325be73c6e478669bfe4229fe0db1be0517ebdc8eb2bf1c79b28	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.750000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(75.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	baca2f477722325be73c6e478669bfe4229fe0db1be0517ebdc8eb2bf1c79b28	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.999999000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(99.999900000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	58f7624ecdea72513b1808603047f3777f063741269000af6953d395af4ae4b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	0.999999000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(99.999900000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	58f7624ecdea72513b1808603047f3777f063741269000af6953d395af4ae4b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	1.000000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(100.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	58f7624ecdea72513b1808603047f3777f063741269000af6953d395af4ae4b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-first	1.000000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43).transparentize(60%),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(100.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	58f7624ecdea72513b1808603047f3777f063741269000af6953d395af4ae4b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.000000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	ad69dda2d14b1135a4adde0d8f9007ba70e46b33f07085f99cc6d9c320ffaee0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.000000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	ad69dda2d14b1135a4adde0d8f9007ba70e46b33f07085f99cc6d9c320ffaee0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.000001000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000100000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	ad69dda2d14b1135a4adde0d8f9007ba70e46b33f07085f99cc6d9c320ffaee0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.000001000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000100000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	ad69dda2d14b1135a4adde0d8f9007ba70e46b33f07085f99cc6d9c320ffaee0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.250000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(25.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	9b66c503a2bdfe7b2f888f663a81a30e7ca8ca14c69f2fe5bbc2fa8fd20e90a0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.250000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(25.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	9b66c503a2bdfe7b2f888f663a81a30e7ca8ca14c69f2fe5bbc2fa8fd20e90a0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.500000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(50.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	913bd3feaed31e95e9b0176426028a65111248d459b64f47e6e56c0a842082bd	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.500000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(50.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	913bd3feaed31e95e9b0176426028a65111248d459b64f47e6e56c0a842082bd	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.750000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(75.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	23adbd49aa0c647d7534276c753e9b672076f4d4d539f77fcb75288d77950dec	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.750000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(75.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	23adbd49aa0c647d7534276c753e9b672076f4d4d539f77fcb75288d77950dec	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.999999000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(99.999900000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	aea1e262b184c6689f80c93f8c1e1cc9417257abb1d3cfd370486e22fbe602c0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	0.999999000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(99.999900000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	aea1e262b184c6689f80c93f8c1e1cc9417257abb1d3cfd370486e22fbe602c0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	1.000000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(100.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	aea1e262b184c6689f80c93f8c1e1cc9417257abb1d3cfd370486e22fbe602c0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	alpha-last	1.000000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,0,43),0%),(rgb(255,43,0).transparentize(60%),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(100.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	aea1e262b184c6689f80c93f8c1e1cc9417257abb1d3cfd370486e22fbe602c0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.000000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	06ca4eecf46e5363abfbda10acf8e10afb0cdc06e34071ac198d2ff93d991817	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.000000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	06ca4eecf46e5363abfbda10acf8e10afb0cdc06e34071ac198d2ff93d991817	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.000001000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000100000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	06ca4eecf46e5363abfbda10acf8e10afb0cdc06e34071ac198d2ff93d991817	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.000001000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000100000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	06ca4eecf46e5363abfbda10acf8e10afb0cdc06e34071ac198d2ff93d991817	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.250000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(25.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	9e91febc44055b3657e5124a4d6a479b2c96c0a59ec8fb302582ba6a309bf45c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.250000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(25.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	9e91febc44055b3657e5124a4d6a479b2c96c0a59ec8fb302582ba6a309bf45c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.500000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(50.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	e713aeec6d261fa50266768e81a85bfa20ce2736da1c27860c9c66f7f189051c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.500000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(50.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	e713aeec6d261fa50266768e81a85bfa20ce2736da1c27860c9c66f7f189051c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.750000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(75.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	6551f66ea0d8831cfca5e313e543e259f1e0c94dbfb4fc0844d6dd841e7eadb2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.750000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(75.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	6551f66ea0d8831cfca5e313e543e259f1e0c94dbfb4fc0844d6dd841e7eadb2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.999999000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(99.999900000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	58f7624ecdea72513b1808603047f3777f063741269000af6953d395af4ae4b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	0.999999000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(99.999900000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	58f7624ecdea72513b1808603047f3777f063741269000af6953d395af4ae4b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	1.000000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(100.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	58f7624ecdea72513b1808603047f3777f063741269000af6953d395af4ae4b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	low-chroma	1.000000000000	vanilla	"[""/usr/local/bin/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(128,128,128),0%),(rgb(255,43,0),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(100.000000000000%).components(alpha:true))""]"	7b4f40c56d6fa95082ebcfd893e275d418ebcaed1b97b62785f78284c63ff7b8	0	58f7624ecdea72513b1808603047f3777f063741269000af6953d395af4ae4b7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Radial/Hsl	no-wrap	0.000000000000	crystalline	"[""target/debug/typst"",""eval"",""--format"",""json"",""repr((gradient.radial((rgb(255,128,0),0%),(rgb(0,255,128),100%),space:color.hsl,center:(50%,50%),radius:50%,focal-center:(50%,50%),focal-radius:0%)).sample(0.000000000000%).components(alpha:true))""]"	aae068f1d1d22b3e533158291e2bb69256d53a9421b7a6bcbfa26db4d35300a1	0	b24916dd456dce4ee7703585483fdf354991f0e6813d67f4eaa3c6d797a0c3a4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
